Station_Name,Year,Month,Type,Wind_Speed,Direction
Kutubdia,2019,12,Minimum,1,170
Kutubdia,2020,1,Maximum,3,310
Kutubdia,2020,1,Minimum,1,310
Kutubdia,2020,2,Maximum,3,180
Kutubdia,2020,2,Minimum,1,310
Kutubdia,2020,3,Maximum,3,50
Kutubdia,2020,3,Minimum,1,310
Kutubdia,2020,4,Maximum,3.5,320
Kutubdia,2020,4,Minimum,1,310
Kutubdia,2020,5,Maximum,5,130
Kutubdia,2020,5,Minimum,1,180
Kutubdia,2020,6,Maximum,3.5,130
Kutubdia,2020,6,Minimum,2,130
Kutubdia,2020,7,Maximum,3,140
Kutubdia,2020,7,Minimum,1,320
Kutubdia,2020,8,Maximum,4.5,170
Kutubdia,2020,8,Minimum,1,130
Kutubdia,2020,9,Maximum,2.5,180
Kutubdia,2020,9,Minimum,1,180
Kutubdia,2020,10,Maximum,3,180
Kutubdia,2020,10,Minimum,1,140
Kutubdia,2020,11,Maximum,2,310
Kutubdia,2020,11,Minimum,1,320
Kutubdia,2020,12,Maximum,2,330
Kutubdia,2020,12,Minimum,1,310
Kutubdia,2021,1,Maximum,3,320
Kutubdia,2021,1,Minimum,1,340
Kutubdia,2021,2,Maximum,3.5,140
Kutubdia,2021,2,Minimum,1,310
Kutubdia,2021,3,Maximum,5,140
Kutubdia,2021,3,Minimum,1,140
Kutubdia,2021,4,Maximum,4,130
Kutubdia,2021,4,Minimum,1,120
Kutubdia,2021,5,Maximum,4.5,140
Kutubdia,2021,5,Minimum,1,130
Kutubdia,2021,6,Maximum,4.5,130
Kutubdia,2021,6,Minimum,2,180
Kutubdia,2021,7,Maximum,4,130
Kutubdia,2021,7,Minimum,1,130
Kutubdia,2021,8,Maximum,3.5,140
Kutubdia,2021,8,Minimum,1,140
Kutubdia,2021,9,Maximum,3.5,180
Kutubdia,2021,9,Minimum,1,140
Kutubdia,2021,10,Maximum,3.5,130
Kutubdia,2021,10,Minimum,1,140
Kutubdia,2021,11,Maximum,2.5,140
Kutubdia,2021,11,Minimum,1,130
Kutubdia,2021,12,Maximum,2.5,310
Kutubdia,2021,12,Minimum,1,310
Kutubdia,2022,1,Maximum,2.5,320
Kutubdia,2022,1,Minimum,1,310
Kutubdia,2022,2,Maximum,3.5,320
Kutubdia,2022,2,Minimum,1,310
Kutubdia,2022,3,Maximum,3.5,180
Kutubdia,2022,3,Minimum,1,180
Kutubdia,2022,4,Maximum,3.5,140
Kutubdia,2022,4,Minimum,1,140
Kutubdia,2022,5,Maximum,3.5,170
Kutubdia,2022,5,Minimum,1,130
Kutubdia,2022,6,Maximum,7,140
Kutubdia,2022,6,Minimum,2,140
Kutubdia,2022,7,Maximum,4.5,180
Kutubdia,2022,7,Minimum,1,130
Kutubdia,2022,8,Maximum,4.5,180
Kutubdia,2022,8,Minimum,1,130
Kutubdia,2022,9,Maximum,3.5,180
Kutubdia,2022,9,Minimum,2,130
Kutubdia,2022,10,Maximum,7.5,130
Kutubdia,2022,10,Minimum,1,310
Kutubdia,2022,11,Maximum,2.5,310
Kutubdia,2022,11,Minimum,1,310
Kutubdia,2022,12,Maximum,2,320
Kutubdia,2022,12,Minimum,1,320
Kutubdia,2023,1,Maximum,3.5,310
Kutubdia,2023,1,Minimum,1,310
Kutubdia,2023,2,Maximum,2,320
Kutubdia,2023,2,Minimum,1,310
Kutubdia,2023,3,Maximum,4,320
Kutubdia,2023,3,Minimum,2,310
Kutubdia,2023,4,Maximum,4.5,140
Kutubdia,2023,4,Minimum,2,320
Kutubdia,2023,5,Maximum,4.5,140
Kutubdia,2023,5,Minimum,1,130
Kutubdia,2023,6,Maximum,4,130
Kutubdia,2023,6,Minimum,1,140
Kutubdia,2023,7,Maximum,6.5,0
Kutubdia,2023,7,Minimum,1,180
Kutubdia,2023,8,Maximum,4.5,180
Kutubdia,2023,8,Minimum,1,130
Kutubdia,2023,9,Maximum,3,130
Kutubdia,2023,9,Minimum,1,140
Kutubdia,2023,10,Maximum,9,130
Kutubdia,2023,10,Minimum,1,320
Kutubdia,2023,11,Maximum,4.5,50
Kutubdia,2023,11,Minimum,1,320
Kutubdia,2023,12,Maximum,2.5,320
Kutubdia,2023,12,Minimum,2,320
Kutubdia,2024,1,Maximum,2.5,310
Kutubdia,2024,1,Minimum,1,320
Kutubdia,2024,2,Maximum,2.5,340
Kutubdia,2024,2,Minimum,2,310
Kutubdia,2024,3,Maximum,3.5,320
Kutubdia,2024,3,Minimum,1,310
Kutubdia,2024,4,Maximum,4.5,130
Kutubdia,2024,4,Minimum,2,130
Kutubdia,2024,5,Maximum,8.5,130
Kutubdia,2024,5,Minimum,2,140
Kutubdia,2024,6,Maximum,4.5,130
Kutubdia,2024,6,Minimum,2,180
Madaripur,2011,1,Maximum,4,360
Madaripur,2011,2,Maximum,4,360
Madaripur,2011,3,Maximum,5,180
Madaripur,2011,4,Maximum,5,180
Madaripur,2011,5,Maximum,8,310
Madaripur,2011,6,Maximum,7,90
Madaripur,2011,7,Maximum,10,180
Madaripur,2011,8,Maximum,6,180
Madaripur,2011,9,Maximum,3,180
Madaripur,2011,10,Maximum,1,180
Madaripur,2011,11,Maximum,2,360
Madaripur,2011,12,Maximum,1,360
Madaripur,2012,1,Maximum,2,360
Madaripur,2012,2,Maximum,2,270
Madaripur,2012,3,Maximum,2,180
Madaripur,2012,4,Maximum,5,310
Madaripur,2012,5,Maximum,6,60
Madaripur,2012,6,Maximum,4,180
Madaripur,2012,7,Maximum,5,180
Madaripur,2012,8,Maximum,5,140
Madaripur,2012,9,Maximum,3,180
Madaripur,2012,10,Maximum,1,360
Madaripur,2012,11,Maximum,1,180
Madaripur,2012,12,Maximum,2,300
Madaripur,2013,1,Maximum,4,360
Madaripur,2013,2,Maximum,4,360
Madaripur,2013,3,Maximum,2,210
Madaripur,2013,4,Maximum,9,180
Madaripur,2013,5,Maximum,4,130
Madaripur,2013,6,Maximum,2,130
Madaripur,2013,7,Maximum,2,150
Madaripur,2013,8,Maximum,4,130
Madaripur,2013,9,Maximum,2,90
Madaripur,2013,10,Maximum,3,180
Madaripur,2013,11,Maximum,2,10
Madaripur,2013,12,Maximum,0,0
Madaripur,2014,1,Maximum,2,360
Madaripur,2014,2,Maximum,4,360
Madaripur,2014,3,Maximum,8,360
Madaripur,2014,4,Maximum,5,
Madaripur,2014,5,Maximum,4,180
Madaripur,2014,6,Maximum,3,180
Madaripur,2014,7,Maximum,3,180
Madaripur,2014,8,Maximum,3,140
Madaripur,2014,9,Maximum,4,140
Madaripur,2014,10,Maximum,2,130
Madaripur,2014,11,Maximum,2,140
Madaripur,2014,12,Maximum,2,360
Madaripur,2015,1,Maximum,3,360
Madaripur,2015,1,Minimum,1,360
Madaripur,2015,2,Maximum,4,300
Madaripur,2015,2,Minimum,1,300
Madaripur,2015,3,Maximum,4,50
Madaripur,2015,3,Minimum,1,180
Madaripur,2015,4,Maximum,5,160
Madaripur,2015,4,Minimum,1,180
Madaripur,2015,5,Maximum,6,150
Madaripur,2015,5,Minimum,1,140
Madaripur,2015,6,Maximum,4,140
Madaripur,2015,6,Minimum,1,140
Madaripur,2015,7,Maximum,5,180
Madaripur,2015,7,Minimum,1,100
Madaripur,2015,8,Maximum,5,180
Madaripur,2015,8,Minimum,1,180
Madaripur,2015,9,Maximum,3,130
Madaripur,2015,9,Minimum,1,130
Madaripur,2015,10,Maximum,13,20
Madaripur,2015,10,Minimum,1,180
Madaripur,2015,11,Maximum,3,360
Madaripur,2015,11,Minimum,1,360
Madaripur,2015,12,Maximum,3,360
Madaripur,2015,12,Minimum,1,360
Madaripur,2016,1,Maximum,3,360
Madaripur,2016,1,Minimum,1,360
Madaripur,2016,2,Maximum,3,180
Madaripur,2016,2,Minimum,1,340
Madaripur,2016,3,Maximum,6,130
Madaripur,2016,3,Minimum,1,170
Madaripur,2016,4,Maximum,5,180
Madaripur,2016,4,Minimum,1,180
Madaripur,2016,5,Maximum,7,130
Madaripur,2016,5,Minimum,1,180
Madaripur,2016,6,Maximum,3,180
Madaripur,2016,6,Minimum,1,180
Madaripur,2016,7,Maximum,3,180
Madaripur,2016,7,Minimum,1,180
Madaripur,2016,8,Maximum,7,140
Madaripur,2016,8,Minimum,1,130
Madaripur,2016,9,Maximum,3,150
Madaripur,2016,9,Minimum,1,130
Madaripur,2016,10,Maximum,3,300
Madaripur,2016,10,Minimum,1,130
Madaripur,2016,11,Maximum,3,360
Madaripur,2016,11,Minimum,1,340
Madaripur,2016,12,Maximum,3,360
Madaripur,2016,12,Minimum,1,360
Madaripur,2017,1,Maximum,3,360
Madaripur,2017,1,Minimum,1,360
Madaripur,2017,2,Maximum,4,210
Madaripur,2017,2,Minimum,1,200
Madaripur,2017,3,Maximum,4,180
Madaripur,2017,3,Minimum,1,180
Madaripur,2017,4,Maximum,6,240
Madaripur,2017,4,Minimum,1,170
Madaripur,2017,5,Maximum,4,180
Madaripur,2017,5,Minimum,1,180
Madaripur,2017,6,Maximum,5,310
Madaripur,2017,6,Minimum,1,180
Madaripur,2017,7,Maximum,4,180
Madaripur,2017,7,Minimum,1,180
Madaripur,2017,8,Maximum,4,180
Madaripur,2017,8,Minimum,1,180
Madaripur,2017,9,Maximum,3,180
Madaripur,2017,9,Minimum,1,180
Madaripur,2017,10,Maximum,3,180
Madaripur,2017,10,Minimum,1,180
Madaripur,2017,11,Maximum,2,360
Madaripur,2017,11,Minimum,1,130
Madaripur,2017,12,Maximum,2,360
Madaripur,2017,12,Minimum,1,360
Madaripur,2018,1,Maximum,3,360
Madaripur,2018,1,Minimum,1,360
Madaripur,2018,2,Maximum,4,350
Madaripur,2018,2,Minimum,2,180
Madaripur,2018,3,Maximum,10,330
Madaripur,2018,3,Minimum,1,190
Madaripur,2018,4,Maximum,5,230
Madaripur,2018,4,Minimum,1,180
Madaripur,2018,5,Maximum,3,180
Madaripur,2018,5,Minimum,2,90
Madaripur,2018,6,Maximum,3,180
Madaripur,2018,6,Minimum,1,180
Madaripur,2018,7,Maximum,3,130
Madaripur,2018,7,Minimum,2,80
Madaripur,2018,8,Maximum,3,130
Madaripur,2018,8,Minimum,1,140
Madaripur,2018,9,Maximum,5,130
Madaripur,2018,9,Minimum,2,140
Madaripur,2018,10,Maximum,2,130
Madaripur,2018,10,Minimum,2,130
Madaripur,2018,11,Maximum,2,360
Madaripur,2018,11,Minimum,2,360
Madaripur,2018,12,Maximum,2,360
Madaripur,2018,12,Minimum,2,360
Madaripur,2019,1,Maximum,1.5,360
Madaripur,2019,1,Minimum,2,360
Madaripur,2019,2,Maximum,1.5,360
Madaripur,2019,2,Minimum,2,360
Madaripur,2019,3,Maximum,4.5,0
Madaripur,2019,3,Minimum,1,90
Madaripur,2019,4,Maximum,4.5,90
Madaripur,2019,4,Minimum,2,230
Madaripur,2019,5,Maximum,4.5,180
Madaripur,2019,5,Minimum,2,230
Madaripur,2019,6,Maximum,1,180
Madaripur,2019,6,Minimum,2,180
Madaripur,2019,7,Maximum,2.5,130
Madaripur,2019,7,Minimum,1,130
Madaripur,2019,8,Maximum,6.5,20
Madaripur,2019,8,Minimum,1,180
Madaripur,2019,9,Maximum,1.5,130
Madaripur,2019,9,Minimum,2,130
Madaripur,2019,10,Maximum,0,0
Madaripur,2019,11,Maximum,4,40
Madaripur,2019,11,Minimum,2,130
Madaripur,2019,12,Maximum,0,0
Madaripur,2020,1,Maximum,1,50
Madaripur,2020,1,Minimum,1,360
Madaripur,2020,2,Maximum,1,30
Madaripur,2020,2,Minimum,2,20
Madaripur,2020,3,Maximum,1.5,90
Madaripur,2020,3,Minimum,1,320
Madaripur,2020,4,Maximum,2.5,130
Madaripur,2020,4,Minimum,1,120
Madaripur,2020,5,Maximum,6,90
Madaripur,2020,5,Minimum,1,90
Madaripur,2020,6,Maximum,1.5,180
Madaripur,2020,6,Minimum,3,180
Madaripur,2020,7,Maximum,0.5,90
Madaripur,2020,7,Minimum,1,90
Madaripur,2020,8,Maximum,2.5,130
Madaripur,2020,8,Minimum,1,180
Madaripur,2020,9,Maximum,0,0
Madaripur,2020,10,Maximum,1.5,130
Madaripur,2020,10,Minimum,2,130
Madaripur,2020,11,Maximum,0,0
Madaripur,2020,12,Maximum,0,0
Madaripur,2021,1,Maximum,0,0
Madaripur,2021,2,Maximum,0,0
Madaripur,2021,3,Maximum,1,180
Madaripur,2021,4,Maximum,0,0
Madaripur,2021,5,Maximum,4,140
Madaripur,2021,6,Maximum,0,0
Madaripur,2021,7,Maximum,1.5,90
Madaripur,2021,8,Maximum,0.5,130
Madaripur,2021,9,Maximum,1,130
Madaripur,2021,10,Maximum,0,0
Madaripur,2021,11,Maximum,0,0
Madaripur,2021,12,Maximum,0,0
Madaripur,2022,1,Maximum,0,0
Madaripur,2022,2,Maximum,0,0
Madaripur,2022,3,Maximum,1.5,180
Madaripur,2022,4,Maximum,2,180
Madaripur,2022,5,Maximum,1.5,180
Madaripur,2022,6,Maximum,0,0
Madaripur,2022,7,Maximum,2,120
Madaripur,2022,8,Maximum,2.5,130
Madaripur,2022,9,Maximum,0,0
Madaripur,2022,10,Maximum,6,50
Madaripur,2022,11,Maximum,0,0
Madaripur,2022,12,Maximum,0,0
Madaripur,2023,1,Maximum,1,360
Madaripur,2023,2,Maximum,1.5,180
Madaripur,2023,3,Maximum,0,0
Madaripur,2023,4,Maximum,4,300
Madaripur,2023,5,Maximum,1.5,50
Madaripur,2023,6,Maximum,1.5,180
Madaripur,2023,7,Maximum,0,0
Madaripur,2023,8,Maximum,1,120
Madaripur,2023,9,Maximum,0,0
Madaripur,2023,10,Maximum,1.5,130
Madaripur,2023,11,Maximum,3.5,50
Madaripur,2023,12,Maximum,0,0
Madaripur,2024,1,Maximum,0,0
Madaripur,2024,2,Maximum,1,320
Madaripur,2024,3,Maximum,0,0
Madaripur,2024,4,Maximum,0,0
Madaripur,2024,5,Maximum,7.5,130
Madaripur,2024,6,Maximum,1,180
Maijdi Court,2011,1,Maximum,8,310
Maijdi Court,2011,2,Maximum,8,360
Maijdi Court,2011,3,Maximum,13,50
Maijdi Court,2011,4,Maximum,8,130
Maijdi Court,2011,5,Maximum,10,310
Maijdi Court,2011,6,Maximum,20,130
Maijdi Court,2011,7,Maximum,7,130
Maijdi Court,2011,8,Maximum,15,130
Maijdi Court,2011,9,Maximum,15,130
Maijdi Court,2011,10,Maximum,6,210
Maijdi Court,2011,11,Maximum,5,310
Maijdi Court,2011,12,Maximum,6,360
Maijdi Court,2012,1,Maximum,9,270
Maijdi Court,2012,2,Maximum,8,90
Maijdi Court,2012,3,Maximum,10,130
Maijdi Court,2012,4,Maximum,8,180
Maijdi Court,2012,5,Maximum,25,180
Maijdi Court,2012,6,Maximum,8,180
Maijdi Court,2012,7,Maximum,8,130
Maijdi Court,2012,8,Maximum,8,130
Maijdi Court,2012,9,Maximum,8,130
Maijdi Court,2012,10,Maximum,12,310
Maijdi Court,2012,11,Maximum,6,360
Maijdi Court,2012,12,Maximum,3,320
Maijdi Court,2013,1,Maximum,6,310
Maijdi Court,2013,2,Maximum,10,310
Maijdi Court,2013,3,Maximum,8,360
Maijdi Court,2013,4,Maximum,9,130
Maijdi Court,2013,5,Maximum,16,90
Maijdi Court,2013,6,Maximum,12,130
Maijdi Court,2013,7,Maximum,16,130
Maijdi Court,2013,8,Maximum,12,130
Maijdi Court,2013,9,Maximum,12,180
Maijdi Court,2013,10,Maximum,12,180
Maijdi Court,2013,11,Maximum,8,310
Maijdi Court,2013,12,Maximum,9,310
Maijdi Court,2014,1,Maximum,8,310
Maijdi Court,2014,2,Maximum,12,310
Maijdi Court,2014,3,Maximum,12,50
Maijdi Court,2014,4,Maximum,15,360
Maijdi Court,2014,5,Maximum,12,180
Maijdi Court,2014,6,Maximum,11,220
Maijdi Court,2014,7,Maximum,16,180
Maijdi Court,2014,8,Maximum,16,180
Maijdi Court,2014,9,Maximum,13,180
Maijdi Court,2014,10,Maximum,8,90
Maijdi Court,2014,11,Maximum,5,130
Maijdi Court,2014,12,Maximum,6,310
Maijdi Court,2015,1,Maximum,8,310
Maijdi Court,2015,1,Minimum,2,50
Maijdi Court,2015,2,Maximum,6,360
Maijdi Court,2015,2,Minimum,2,310
Maijdi Court,2015,3,Maximum,12,310
Maijdi Court,2015,3,Minimum,2,310
Maijdi Court,2015,4,Maximum,12,310
Maijdi Court,2015,4,Minimum,2,90
Maijdi Court,2015,5,Maximum,13,360
Maijdi Court,2015,5,Minimum,2,50
Maijdi Court,2015,6,Maximum,12,130
Maijdi Court,2015,6,Minimum,2,180
Maijdi Court,2015,7,Maximum,12,90
Maijdi Court,2015,7,Minimum,2,130
Maijdi Court,2015,8,Maximum,13,130
Maijdi Court,2015,8,Minimum,2,180
Maijdi Court,2015,9,Maximum,12,130
Maijdi Court,2015,9,Minimum,2,130
Maijdi Court,2015,10,Maximum,8,50
Maijdi Court,2015,10,Minimum,2,130
Maijdi Court,2015,11,Maximum,6,310
Maijdi Court,2015,11,Minimum,2,180
Maijdi Court,2015,12,Maximum,6,310
Maijdi Court,2015,12,Minimum,2,310
Maijdi Court,2016,1,Maximum,6,360
Maijdi Court,2016,1,Minimum,2,310
Maijdi Court,2016,2,Maximum,8,130
Maijdi Court,2016,2,Minimum,2,360
Maijdi Court,2016,3,Maximum,14,130
Maijdi Court,2016,3,Minimum,2,180
Maijdi Court,2016,4,Maximum,12,180
Maijdi Court,2016,4,Minimum,2,130
Maijdi Court,2016,5,Maximum,30,90
Maijdi Court,2016,5,Minimum,2,130
Maijdi Court,2016,6,Maximum,8,130
Maijdi Court,2016,6,Minimum,2,90
Maijdi Court,2016,7,Maximum,12,130
Maijdi Court,2016,7,Minimum,2,130
Maijdi Court,2016,8,Maximum,12,130
Maijdi Court,2016,8,Minimum,2,90
Maijdi Court,2016,9,Maximum,8,130
Maijdi Court,2016,9,Minimum,2,130
Maijdi Court,2016,10,Maximum,13,50
Maijdi Court,2016,10,Minimum,2,90
Maijdi Court,2016,11,Maximum,9,40
Maijdi Court,2016,11,Minimum,2,310
Maijdi Court,2016,12,Maximum,6,310
Maijdi Court,2016,12,Minimum,2,360
Maijdi Court,2017,1,Maximum,8,310
Maijdi Court,2017,1,Minimum,2,310
Maijdi Court,2017,2,Maximum,10,130
Maijdi Court,2017,2,Minimum,2,310
Maijdi Court,2017,3,Maximum,10,310
Maijdi Court,2017,3,Minimum,1,50
Maijdi Court,2017,4,Maximum,12,310
Maijdi Court,2017,4,Minimum,2,130
Maijdi Court,2017,5,Maximum,12,310
Maijdi Court,2017,5,Minimum,2,130
Maijdi Court,2017,6,Maximum,13,130
Maijdi Court,2017,6,Minimum,2,90
Maijdi Court,2017,7,Maximum,9,180
Maijdi Court,2017,7,Minimum,1,180
Maijdi Court,2017,8,Maximum,8,180
Maijdi Court,2017,8,Minimum,2,130
Maijdi Court,2017,9,Maximum,8,130
Maijdi Court,2017,9,Minimum,1,180
Maijdi Court,2017,10,Maximum,11,180
Maijdi Court,2017,10,Minimum,1,360
Maijdi Court,2017,11,Maximum,8,310
Maijdi Court,2017,11,Minimum,1,350
Maijdi Court,2017,12,Maximum,8,310
Maijdi Court,2017,12,Minimum,1,360
Maijdi Court,2018,1,Maximum,6,360
Maijdi Court,2018,1,Minimum,1,270
Maijdi Court,2018,2,Maximum,10,310
Maijdi Court,2018,2,Minimum,1,180
Maijdi Court,2018,3,Maximum,15,310
Maijdi Court,2018,3,Minimum,1,350
Maijdi Court,2018,4,Maximum,14,310
Maijdi Court,2018,4,Minimum,1,360
Maijdi Court,2018,5,Maximum,12,220
Maijdi Court,2018,5,Minimum,1,110
Maijdi Court,2018,6,Maximum,10,180
Maijdi Court,2018,6,Minimum,1,180
Maijdi Court,2018,7,Maximum,8,130
Maijdi Court,2018,7,Minimum,1,180
Maijdi Court,2018,8,Maximum,10,130
Maijdi Court,2018,8,Minimum,1,160
Maijdi Court,2018,9,Maximum,8,130
Maijdi Court,2018,9,Minimum,1,170
Maijdi Court,2018,10,Maximum,8,130
Maijdi Court,2018,10,Minimum,1,130
Maijdi Court,2018,11,Maximum,6,310
Maijdi Court,2018,11,Minimum,1,270
Maijdi Court,2018,12,Maximum,8,360
Maijdi Court,2018,12,Minimum,1,340
Maijdi Court,2019,1,Maximum,4,310
Maijdi Court,2019,1,Minimum,1,360
Maijdi Court,2019,2,Maximum,4,50
Maijdi Court,2019,2,Minimum,1,90
Maijdi Court,2019,3,Maximum,6,50
Maijdi Court,2019,3,Minimum,1,130
Maijdi Court,2019,4,Maximum,6,50
Maijdi Court,2019,4,Minimum,1,170
Maijdi Court,2019,5,Maximum,7,130
Maijdi Court,2019,5,Minimum,1,180
Maijdi Court,2019,6,Maximum,4.5,180
Maijdi Court,2019,6,Minimum,1,90
Maijdi Court,2019,7,Maximum,6.5,180
Maijdi Court,2019,7,Minimum,1,90
Maijdi Court,2019,8,Maximum,6,130
Maijdi Court,2019,8,Minimum,1,180
Maijdi Court,2019,9,Maximum,4.5,130
Maijdi Court,2019,9,Minimum,1,310
Maijdi Court,2019,10,Maximum,2.5,180
Maijdi Court,2019,10,Minimum,1,310
Maijdi Court,2019,11,Maximum,6,50
Maijdi Court,2019,11,Minimum,1,360
Maijdi Court,2019,12,Maximum,3,360
Maijdi Court,2019,12,Minimum,1,360
Maijdi Court,2020,1,Maximum,4,130
Maijdi Court,2020,1,Minimum,1,50
Maijdi Court,2020,2,Maximum,3,270
Maijdi Court,2020,2,Minimum,1,310
Maijdi Court,2020,3,Maximum,13.5,20
Maijdi Court,2020,3,Minimum,1,310
Maijdi Court,2020,4,Maximum,5.5,50
Maijdi Court,2020,4,Minimum,1,180
Maijdi Court,2020,5,Maximum,6.5,180
Maijdi Court,2020,5,Minimum,1,130
Maijdi Court,2020,6,Maximum,6,130
Maijdi Court,2020,6,Minimum,1,130
Maijdi Court,2020,7,Maximum,4.5,130
Maijdi Court,2020,7,Minimum,1,130
Maijdi Court,2020,8,Maximum,6,180
Maijdi Court,2020,8,Minimum,1,130
Maijdi Court,2020,9,Maximum,6,180
Maijdi Court,2020,9,Minimum,1,180
Maijdi Court,2020,10,Maximum,6.5,30
Maijdi Court,2020,10,Minimum,1,130
Maijdi Court,2020,11,Maximum,15.5,20
Maijdi Court,2020,11,Minimum,1,310
Maijdi Court,2020,12,Maximum,13.5,30
Maijdi Court,2020,12,Minimum,1,310
Maijdi Court,2021,1,Maximum,3.5,310
Maijdi Court,2021,1,Minimum,1,310
Maijdi Court,2021,2,Maximum,2.5,310
Maijdi Court,2021,2,Minimum,1,310
Maijdi Court,2021,3,Maximum,4.5,130
Maijdi Court,2021,3,Minimum,1,180
Maijdi Court,2021,4,Maximum,5.5,50
Maijdi Court,2021,4,Minimum,1,50
Maijdi Court,2021,5,Maximum,5,130
Maijdi Court,2021,5,Minimum,1,170
Maijdi Court,2021,6,Maximum,5,130
Maijdi Court,2021,6,Minimum,1,130
Maijdi Court,2021,7,Maximum,5.5,130
Maijdi Court,2021,7,Minimum,1,130
Maijdi Court,2021,8,Maximum,4,180
Maijdi Court,2021,8,Minimum,1,130
Maijdi Court,2021,9,Maximum,4,130
Maijdi Court,2021,9,Minimum,1,130
Maijdi Court,2021,10,Maximum,3,130
Maijdi Court,2021,10,Minimum,1,200
Maijdi Court,2021,11,Maximum,15.5,20
Maijdi Court,2021,11,Minimum,1,310
Maijdi Court,2021,12,Maximum,4,50
Maijdi Court,2021,12,Minimum,1,50
Maijdi Court,2022,1,Maximum,4,310
Maijdi Court,2022,1,Minimum,1,310
Maijdi Court,2022,2,Maximum,4,130
Maijdi Court,2022,2,Minimum,1,310
Maijdi Court,2022,3,Maximum,6,130
Maijdi Court,2022,3,Minimum,1,180
Maijdi Court,2022,4,Maximum,4.5,130
Maijdi Court,2022,4,Minimum,1,180
Maijdi Court,2022,5,Maximum,5.5,130
Maijdi Court,2022,5,Minimum,1,130
Maijdi Court,2022,6,Maximum,9,40
Maijdi Court,2022,6,Minimum,1,130
Maijdi Court,2022,7,Maximum,4.5,230
Maijdi Court,2022,7,Minimum,1,90
Maijdi Court,2022,8,Maximum,5.5,130
Maijdi Court,2022,8,Minimum,1,130
Maijdi Court,2022,9,Maximum,4,130
Maijdi Court,2022,9,Minimum,1,130
Maijdi Court,2022,10,Maximum,6.5,50
Maijdi Court,2022,10,Minimum,1,130
Maijdi Court,2022,11,Maximum,3,310
Maijdi Court,2022,11,Minimum,1,310
Maijdi Court,2022,12,Maximum,2.5,360
Maijdi Court,2022,12,Minimum,1,310
Maijdi Court,2023,1,Maximum,4,310
Maijdi Court,2023,1,Minimum,1,360
Maijdi Court,2023,2,Maximum,3.5,220
Maijdi Court,2023,2,Minimum,1,270
Maijdi Court,2023,3,Maximum,3,130
Maijdi Court,2023,3,Minimum,1,130
Maijdi Court,2023,4,Maximum,4,310
Maijdi Court,2023,4,Minimum,1,180
Maijdi Court,2023,5,Maximum,5.5,360
Maijdi Court,2023,5,Minimum,1,310
Maijdi Court,2023,6,Maximum,5,180
Maijdi Court,2023,6,Minimum,1,310
Maijdi Court,2023,7,Maximum,4.5,130
Maijdi Court,2023,7,Minimum,1,130
Maijdi Court,2023,8,Maximum,6,130
Maijdi Court,2023,8,Minimum,1,130
Maijdi Court,2023,9,Maximum,5.5,130
Maijdi Court,2023,9,Minimum,1,130
Maijdi Court,2023,10,Maximum,15.5,20
Maijdi Court,2023,10,Minimum,1,130
Maijdi Court,2023,11,Maximum,4,50
Maijdi Court,2023,11,Minimum,1,310
Maijdi Court,2023,12,Maximum,2,310
Maijdi Court,2023,12,Minimum,1,310
Maijdi Court,2024,1,Maximum,2.5,40
Maijdi Court,2024,1,Minimum,1,360
Maijdi Court,2024,2,Maximum,4,310
Maijdi Court,2024,2,Minimum,1,310
Maijdi Court,2024,3,Maximum,4,50
Maijdi Court,2024,3,Minimum,1,360
Maijdi Court,2024,4,Maximum,5.5,180
Maijdi Court,2024,4,Minimum,1,180
Maijdi Court,2024,5,Maximum,6,130
Maijdi Court,2024,5,Minimum,1,180
Maijdi Court,2024,6,Maximum,5,180
Maijdi Court,2024,6,Minimum,1,130
Mongla,2011,1,Maximum,4,30
Mongla,2011,2,Maximum,8,30
Mongla,2011,3,Maximum,12,180
Mongla,2011,4,Maximum,12,90
Mongla,2011,5,Maximum,12,270
Mongla,2011,6,Maximum,20,130
Mongla,2011,7,Maximum,8,30
Mongla,2011,8,Maximum,10,90
Mongla,2011,9,Maximum,9,90
Mongla,2011,10,Maximum,5,150
Mongla,2011,11,Maximum,2,270
Mongla,2011,12,Maximum,6,360
Mongla,2012,1,Maximum,6,180
Mongla,2012,2,Maximum,6,360
Mongla,2012,3,Maximum,6,130
Mongla,2012,4,Maximum,15,180
Mongla,2012,5,Maximum,8,180
Mongla,2012,6,Maximum,12,180
Mongla,2012,7,Maximum,8,130
Mongla,2012,8,Maximum,6,180
Mongla,2012,9,Maximum,8,130
Mongla,2012,10,Maximum,4,180
Mongla,2012,11,Maximum,4,70
Mongla,2012,12,Maximum,5,360
Mongla,2013,1,Maximum,4,360
Mongla,2013,2,Maximum,9,360
Mongla,2013,3,Maximum,10,270
Mongla,2013,4,Maximum,12,270
Mongla,2013,5,Maximum,16,30
Mongla,2013,6,Maximum,6,180
Mongla,2013,7,Maximum,8,130
Mongla,2013,8,Maximum,6,130
Mongla,2013,9,Maximum,6,90
Mongla,2013,10,Maximum,8,180
Mongla,2013,11,Maximum,4,360
Mongla,2013,12,Maximum,4,360
Mongla,2014,1,Maximum,4,360
Mongla,2014,2,Maximum,8,360
Mongla,2014,3,Maximum,8,130
Mongla,2014,4,Maximum,8,180
Mongla,2014,5,Maximum,8,270
Mongla,2014,6,Maximum,6,360
Mongla,2014,7,Maximum,8,130
Mongla,2014,8,Maximum,10,90
