Station_Name,Year,Month,Rainfall
Mongla,2007,3,1
Mongla,2007,4,64
Mongla,2007,5,57
Mongla,2007,6,226
Mongla,2007,7,580
Mongla,2007,8,262
Mongla,2007,9,355
Mongla,2007,10,267
Mongla,2007,11,101
Mongla,2007,12,0
Mongla,2008,1,50
Mongla,2008,2,36
Mongla,2008,3,12
Mongla,2008,4,7
Mongla,2008,5,146
Mongla,2008,6,252
Mongla,2008,7,474
Mongla,2008,8,217
Mongla,2008,9,299
Mongla,2008,10,197
Mongla,2008,11,0
Mongla,2008,12,0
Mongla,2009,1,0
Mongla,2009,2,1
Mongla,2009,3,8
Mongla,2009,4,23
Mongla,2009,5,191
Mongla,2009,6,177
Mongla,2009,7,424
Mongla,2009,8,478
Mongla,2009,9,316
Mongla,2009,10,96
Mongla,2009,11,6
Mongla,2009,12,0
Mongla,2010,1,0
Mongla,2010,2,0
Mongla,2010,3,0
Mongla,2010,4,19
Mongla,2010,5,143
Mongla,2010,6,350
Mongla,2010,7,204
Mongla,2010,8,265
Mongla,2010,9,263
Mongla,2010,10,324
Mongla,2010,11,94
Mongla,2010,12,11
Mongla,2011,1,0
Mongla,2011,2,0
Mongla,2011,3,8
Mongla,2011,4,112
Mongla,2011,5,132
Mongla,2011,6,504
Mongla,2011,7,392
Mongla,2011,8,639
Mongla,2011,9,421
Mongla,2011,10,39
Mongla,2011,11,0
Mongla,2011,12,0
Mongla,2012,1,40
Mongla,2012,2,13
Mongla,2012,3,8
Mongla,2012,4,85
Mongla,2012,5,61
Mongla,2012,6,193
Mongla,2012,7,359
Mongla,2012,8,449
Mongla,2012,9,420
Mongla,2012,10,114
Mongla,2012,11,34
Mongla,2012,12,8
Mongla,2013,1,0
Mongla,2013,2,5
Mongla,2013,3,2
Mongla,2013,4,28
Mongla,2013,5,359
Mongla,2013,6,244
Mongla,2013,7,401
Mongla,2013,8,287
Mongla,2013,9,219
Mongla,2013,10,286
Mongla,2013,11,0
Mongla,2013,12,0
Mongla,2014,1,0
Mongla,2014,2,35
Mongla,2014,3,2
Mongla,2014,4,2
Mongla,2014,5,222
Mongla,2014,6,308
Mongla,2014,7,302
Mongla,2014,8,221
Mongla,2014,9,280
Mongla,2014,10,136
Mongla,2014,11,0
Mongla,2014,12,0
Mongla,2015,1,18
Mongla,2015,2,3
Mongla,2015,3,23
Mongla,2015,4,95
Mongla,2015,5,98
Mongla,2015,6,396
Mongla,2015,7,891
Mongla,2015,8,270
Mongla,2015,9,284
Mongla,2015,10,21
Mongla,2015,11,4
Mongla,2015,12,7
Mongla,2016,1,16
Mongla,2016,2,53
Mongla,2016,3,20
Mongla,2016,4,21
Mongla,2016,5,270
Mongla,2016,6,366
Mongla,2016,7,538
Mongla,2016,8,544
Mongla,2016,9,76
Mongla,2016,10,159
Mongla,2016,11,55
Mongla,2016,12,0
Mongla,2017,1,0
Mongla,2017,2,0
Mongla,2017,3,81
Mongla,2017,4,55
Mongla,2017,5,115
Mongla,2017,6,335
Mongla,2017,7,534
Mongla,2017,8,355
Mongla,2017,9,207
Mongla,2017,10,342
Mongla,2017,11,17
Mongla,2017,12,59
Mongla,2018,1,0
Mongla,2018,2,0
Mongla,2018,3,1
Mongla,2018,4,69
Mongla,2018,5,254
Mongla,2018,6,526
Mongla,2018,7,388
Mongla,2018,8,254
Mongla,2018,9,177
Mongla,2018,10,100
Mongla,2018,11,0
Mongla,2018,12,2
Mongla,2019,1,0
Mongla,2019,2,100
Mongla,2019,3,41
Mongla,2019,4,101
Mongla,2019,5,82
Mongla,2019,6,286
Mongla,2019,7,301
Mongla,2019,8,389
Mongla,2019,9,290
Mongla,2019,10,97
Mongla,2019,11,265
Mongla,2019,12,11
Mongla,2020,1,54
Mongla,2020,2,3
Mongla,2020,3,8
Mongla,2020,4,103
Mongla,2020,5,245
Mongla,2020,6,429
Mongla,2020,7,446
Mongla,2020,8,401
Mongla,2020,9,227
Mongla,2020,10,326
Mongla,2020,11,12
Mongla,2020,12,0
Mongla,2021,1,0
Mongla,2021,2,0
Mongla,2021,3,0
Mongla,2021,4,0
Mongla,2021,5,187
Mongla,2021,6,431
Mongla,2021,7,861
Mongla,2021,8,332
Mongla,2021,9,373
Mongla,2021,10,248
Mongla,2021,11,2
Mongla,2021,12,60
Mongla,2022,1,6
Mongla,2022,2,29
Mongla,2022,3,0
Mongla,2022,4,1
Mongla,2022,5,120
Mongla,2022,6,212
Mongla,2022,7,148
Mongla,2022,8,261
Mongla,2022,9,317
Mongla,2022,10,434
Mongla,2022,11,0
Mongla,2022,12,0
Mongla,2023,1,0
Mongla,2023,2,0
Mongla,2023,3,61
Mongla,2023,4,84
Mongla,2023,5,142
Mongla,2023,6,394
Mongla,2023,7,403
Mongla,2023,8,470
Mongla,2023,9,284
Mongla,2023,10,210
Mongla,2023,11,92
Mongla,2023,12,1
Mongla,2024,1,6
Mongla,2024,2,18
Mongla,2024,3,13
Mongla,2024,4,11
Mongla,2024,5,365
Mongla,2024,6,295
Mongla,2024,7,390
Mongla,2024,8,956
Mongla,2024,9,523
Mongla,2024,10,262
Mongla,2024,11,0
Mongla,2024,12,5
Monpura,2023,7,215
Monpura,2023,8,103
Monpura,2023,9,376
Monpura,2023,10,318
Monpura,2023,11,58
Monpura,2023,12,0
Mymensingh,1948,1,0
Mymensingh,1948,2,21
Mymensingh,1948,3,35
Mymensingh,1948,4,176
Mymensingh,1948,5,537
Mymensingh,1948,6,354
Mymensingh,1948,7,513
Mymensingh,1948,8,373
Mymensingh,1948,9,432
Mymensingh,1948,10,339
Mymensingh,1948,11,26
Mymensingh,1948,12,0
Mymensingh,1950,1,0
Mymensingh,1950,2,30
Mymensingh,1950,3,64
Mymensingh,1950,4,25
Mymensingh,1950,5,130
Mymensingh,1950,6,502
Mymensingh,1950,7,79
Mymensingh,1950,8,498
Mymensingh,1950,9,73
Mymensingh,1950,10,31
Mymensingh,1950,11,41
Mymensingh,1950,12,0
Mymensingh,1951,1,0
Mymensingh,1951,2,0
Mymensingh,1951,3,12
Mymensingh,1951,4,25
Mymensingh,1951,5,140
Mymensingh,1951,6,401
Mymensingh,1951,7,275
Mymensingh,1951,8,167
Mymensingh,1951,9,146
Mymensingh,1951,10,360
Mymensingh,1951,11,77
Mymensingh,1951,12,0
Mymensingh,1952,1,0
Mymensingh,1952,2,0
Mymensingh,1952,3,25
Mymensingh,1952,4,96
Mymensingh,1952,5,196
Mymensingh,1952,6,166
Mymensingh,1952,7,371
Mymensingh,1952,8,271
Mymensingh,1952,9,468
Mymensingh,1952,10,254
Mymensingh,1952,11,56
Mymensingh,1952,12,0
Mymensingh,1953,1,20
Mymensingh,1953,2,0
Mymensingh,1953,3,107
Mymensingh,1953,4,229
Mymensingh,1953,5,289
Mymensingh,1953,6,473
Mymensingh,1953,7,407
Mymensingh,1953,8,341
Mymensingh,1953,9,788
Mymensingh,1953,10,179
Mymensingh,1953,11,3
Mymensingh,1953,12,0
Mymensingh,1954,1,24
Mymensingh,1954,2,48
Mymensingh,1954,3,23
Mymensingh,1954,4,60
Mymensingh,1954,5,318
Mymensingh,1954,6,367
Mymensingh,1954,7,301
Mymensingh,1954,8,93
Mymensingh,1954,9,245
Mymensingh,1954,10,142
Mymensingh,1954,11,0
Mymensingh,1954,12,17
Mymensingh,1955,1,6
Mymensingh,1955,2,4
Mymensingh,1955,3,55
Mymensingh,1955,4,46
Mymensingh,1955,5,97
Mymensingh,1955,6,583
Mymensingh,1955,7,536
Mymensingh,1955,8,702
Mymensingh,1955,9,374
Mymensingh,1955,10,130
Mymensingh,1955,11,77
Mymensingh,1955,12,0
Mymensingh,1956,1,6
Mymensingh,1956,2,0
Mymensingh,1956,3,67
Mymensingh,1956,4,104
Mymensingh,1956,5,471
Mymensingh,1956,6,602
Mymensingh,1956,7,433
Mymensingh,1956,8,727
Mymensingh,1956,9,287
Mymensingh,1956,10,212
Mymensingh,1956,11,19
Mymensingh,1956,12,0
Mymensingh,1957,1,145
Mymensingh,1957,2,53
Mymensingh,1957,3,0
Mymensingh,1957,4,1
Mymensingh,1957,5,73
Mymensingh,1957,6,579
Mymensingh,1957,7,254
Mymensingh,1957,8,282
Mymensingh,1957,9,334
Mymensingh,1957,10,166
Mymensingh,1957,11,0
Mymensingh,1957,12,0
Mymensingh,1958,1,0
Mymensingh,1958,2,93
Mymensingh,1958,3,1
Mymensingh,1958,4,75
Mymensingh,1958,5,289
Mymensingh,1958,6,432
Mymensingh,1958,7,271
Mymensingh,1958,8,523
Mymensingh,1958,9,194
Mymensingh,1958,10,136
Mymensingh,1958,11,0
Mymensingh,1958,12,0
Mymensingh,1959,1,18
Mymensingh,1959,2,0
Mymensingh,1959,3,158
Mymensingh,1959,4,45
Mymensingh,1959,5,372
Mymensingh,1959,6,505
Mymensingh,1959,7,194
Mymensingh,1959,8,931
Mymensingh,1959,9,180
Mymensingh,1959,10,626
Mymensingh,1959,11,0
Mymensingh,1959,12,0
Mymensingh,1960,1,15
Mymensingh,1960,2,0
Mymensingh,1960,3,69
Mymensingh,1960,4,27
Mymensingh,1960,5,187
Mymensingh,1960,6,363
Mymensingh,1960,7,383
Mymensingh,1960,8,355
Mymensingh,1960,9,579
Mymensingh,1960,10,53
Mymensingh,1960,11,6
Mymensingh,1960,12,0
Mymensingh,1961,1,0
Mymensingh,1961,2,0
Mymensingh,1961,3,0
Mymensingh,1961,4,15
Mymensingh,1961,5,295
Mymensingh,1961,6,456
Mymensingh,1961,7,242
Mymensingh,1961,8,150
Mymensingh,1961,9,121
Mymensingh,1961,10,86
Mymensingh,1961,11,3
Mymensingh,1961,12,0
Mymensingh,1962,1,6
Mymensingh,1962,2,10
Mymensingh,1962,3,1
Mymensingh,1962,4,51
Mymensingh,1962,5,390
Mymensingh,1962,6,461
Mymensingh,1962,7,311
Mymensingh,1962,8,353
Mymensingh,1962,9,210
Mymensingh,1962,10,103
Mymensingh,1962,11,0
Mymensingh,1962,12,0
Mymensingh,1963,1,0
Mymensingh,1963,2,0
Mymensingh,1963,3,40
Mymensingh,1963,4,74
Mymensingh,1963,5,223
Mymensingh,1963,6,518
Mymensingh,1963,7,410
Mymensingh,1963,8,313
Mymensingh,1963,9,174
Mymensingh,1963,10,160
Mymensingh,1963,11,82
Mymensingh,1963,12,1
Mymensingh,1964,1,13
Mymensingh,1964,2,49
Mymensingh,1964,3,31
Mymensingh,1964,4,101
Mymensingh,1964,5,368
Mymensingh,1964,6,598
Mymensingh,1964,7,488
Mymensingh,1964,8,237
Mymensingh,1964,9,448
Mymensingh,1964,10,396
Mymensingh,1964,11,0
Mymensingh,1964,12,0
Mymensingh,1965,1,0
Mymensingh,1965,2,19
Mymensingh,1965,3,25
Mymensingh,1965,4,59
Mymensingh,1965,5,204
Mymensingh,1965,6,409
Mymensingh,1965,7,558
Mymensingh,1965,8,669
Mymensingh,1965,9,297
Mymensingh,1965,10,76
Mymensingh,1965,11,19
Mymensingh,1965,12,0
Mymensingh,1966,1,20
Mymensingh,1966,3,4
Mymensingh,1966,4,110
Mymensingh,1966,5,127
Mymensingh,1966,6,218
Mymensingh,1966,7,386
Mymensingh,1966,8,472
Mymensingh,1966,9,179
Mymensingh,1966,10,189
Mymensingh,1966,11,10
Mymensingh,1966,12,7
Mymensingh,1967,1,16
Mymensingh,1967,2,0
Mymensingh,1967,3,46
Mymensingh,1967,4,74
Mymensingh,1967,5,284
Mymensingh,1967,6,211
Mymensingh,1967,7,451
Mymensingh,1967,8,345
Mymensingh,1967,9,283
Mymensingh,1967,10,155
Mymensingh,1967,11,23
Mymensingh,1967,12,0
Mymensingh,1968,1,5
Mymensingh,1968,2,2
Mymensingh,1968,3,37
Mymensingh,1968,4,39
Mymensingh,1968,5,293
Mymensingh,1968,6,464
Mymensingh,1968,7,618
Mymensingh,1968,8,244
Mymensingh,1968,9,368
Mymensingh,1968,10,144
Mymensingh,1968,11,0
Mymensingh,1968,12,0
Mymensingh,1969,1,0
Mymensingh,1969,2,2
Mymensingh,1969,3,139
Mymensingh,1969,4,169
Mymensingh,1969,5,176
Mymensingh,1969,7,338
Mymensingh,1969,8,634
Mymensingh,1969,9,267
Mymensingh,1969,10,50
Mymensingh,1969,11,0
Mymensingh,1969,12,0
Mymensingh,1970,1,23
Mymensingh,1970,2,0
Mymensingh,1970,3,6
Mymensingh,1970,4,117
Mymensingh,1970,5,176
Mymensingh,1970,6,570
Mymensingh,1970,7,323
Mymensingh,1970,8,207
Mymensingh,1970,9,242
Mymensingh,1970,10,274
Mymensingh,1970,11,8
Mymensingh,1970,12,0
Mymensingh,1971,8,369
Mymensingh,1971,9,897
Mymensingh,1971,10,445
Mymensingh,1971,11,58
Mymensingh,1971,12,0
Mymensingh,1972,1,0
Mymensingh,1972,2,20
Mymensingh,1972,3,35
Mymensingh,1972,4,89
Mymensingh,1972,5,127
Mymensingh,1972,6,625
Mymensingh,1972,7,418
Mymensingh,1972,8,130
Mymensingh,1972,9,204
Mymensingh,1972,10,6
Mymensingh,1972,11,0
Mymensingh,1972,12,0
Mymensingh,1973,1,24
Mymensingh,1973,2,15
Mymensingh,1973,4,114
Mymensingh,1973,5,284
Mymensingh,1973,6,262
Mymensingh,1973,7,162
Mymensingh,1973,8,121
Mymensingh,1974,1,0
Mymensingh,1974,2,0
Mymensingh,1974,3,0
Mymensingh,1974,4,0
Mymensingh,1974,7,526
Mymensingh,1974,8,106
Mymensingh,1974,9,217
Mymensingh,1974,10,0
Mymensingh,1975,1,0
Mymensingh,1975,2,0
Mymensingh,1975,3,0
Mymensingh,1975,4,8
Mymensingh,1975,5,3
Mymensingh,1975,6,0
Mymensingh,1975,7,0
Mymensingh,1975,8,17
Mymensingh,1975,9,0
Mymensingh,1975,10,0
Mymensingh,1975,11,0
Mymensingh,1975,12,0
Mymensingh,1976,1,0
Mymensingh,1976,2,8
Mymensingh,1976,3,0
Mymensingh,1976,4,84
Mymensingh,1976,5,237
Mymensingh,1976,6,394
Mymensingh,1976,7,577
Mymensingh,1976,8,475
Mymensingh,1976,9,195
Mymensingh,1976,10,135
Mymensingh,1976,11,0
Mymensingh,1976,12,0
Mymensingh,1977,1,12
Mymensingh,1977,2,119
Mymensingh,1977,3,0
Mymensingh,1977,4,327
Mymensingh,1977,5,729
Mymensingh,1977,6,794
Mymensingh,1977,7,250
Mymensingh,1977,8,176
Mymensingh,1977,9,189
Mymensingh,1977,10,196
Mymensingh,1977,11,36
Mymensingh,1977,12,19
Mymensingh,1978,1,0
Mymensingh,1978,2,0
Mymensingh,1978,3,46
Mymensingh,1978,4,119
Mymensingh,1978,5,405
Mymensingh,1978,6,509
Mymensingh,1978,7,475
Mymensingh,1978,8,124
Mymensingh,1978,9,213
Mymensingh,1978,10,33
Mymensingh,1978,11,0
Mymensingh,1978,12,0
Mymensingh,1979,1,0
Mymensingh,1979,2,2
Mymensingh,1979,3,6
Mymensingh,1979,4,45
Mymensingh,1979,5,195
Mymensingh,1979,6,184
Mymensingh,1979,7,220
Mymensingh,1979,8,125
Mymensingh,1979,9,100
Mymensingh,1979,10,52
Mymensingh,1979,11,18
Mymensingh,1979,12,11
Mymensingh,1980,1,2
Mymensingh,1980,2,11
Mymensingh,1980,3,16
Mymensingh,1980,4,84
Mymensingh,1980,5,723
Mymensingh,1980,6,289
Mymensingh,1980,7,309
Mymensingh,1980,8,464
Mymensingh,1980,9,214
Mymensingh,1980,10,209
Mymensingh,1980,11,0
Mymensingh,1980,12,0
Mymensingh,1981,1,12
Mymensingh,1981,2,48
Mymensingh,1981,3,51
Mymensingh,1981,4,280
Mymensingh,1981,5,369
Mymensingh,1981,6,103
Mymensingh,1981,7,683
Mymensingh,1981,8,262
Mymensingh,1981,9,278
Mymensingh,1981,10,22
Mymensingh,1981,11,0
Mymensingh,1981,12,79
Mymensingh,1982,1,0
Mymensingh,1982,2,2
Mymensingh,1982,3,65
Mymensingh,1982,4,124
Mymensingh,1982,5,276
Mymensingh,1982,6,689
Mymensingh,1982,7,582
Mymensingh,1982,8,337
Mymensingh,1982,9,243
Mymensingh,1982,10,28
Mymensingh,1982,11,8
Mymensingh,1982,12,0
Mymensingh,1983,1,9
Mymensingh,1983,2,3
Mymensingh,1983,3,66
Mymensingh,1983,4,115
Mymensingh,1983,5,512
Mymensingh,1983,6,112
Mymensingh,1983,7,413
Mymensingh,1983,8,865
Mymensingh,1983,9,281
Mymensingh,1983,10,453
Mymensingh,1983,11,0
Mymensingh,1983,12,11
Mymensingh,1984,1,13
Mymensingh,1984,2,0
Mymensingh,1984,3,15
Mymensingh,1984,4,28
Mymensingh,1984,5,476
Mymensingh,1984,6,512
Mymensingh,1984,7,689
Mymensingh,1984,8,257
Mymensingh,1984,9,468
Mymensingh,1984,10,221
Mymensingh,1984,11,0
Mymensingh,1984,12,0
Mymensingh,1985,1,9
Mymensingh,1985,2,37
Mymensingh,1985,3,2
Mymensingh,1985,4,190
Mymensingh,1985,5,260
Mymensingh,1985,6,94
Mymensingh,1985,7,251
Mymensingh,1985,8,250
Mymensingh,1985,9,357
Mymensingh,1985,10,104
Mymensingh,1985,11,0
Mymensingh,1985,12,5
Mymensingh,1986,1,0
Mymensingh,1986,2,4
Mymensingh,1986,3,0
Mymensingh,1986,4,402
Mymensingh,1986,5,195
Mymensingh,1986,6,285
Mymensingh,1986,7,673
Mymensingh,1986,8,270
Mymensingh,1986,9,665
Mymensingh,1986,10,377
Mymensingh,1986,11,86
Mymensingh,1986,12,14
Mymensingh,1987,1,3
Mymensingh,1987,2,0
Mymensingh,1987,3,20
Mymensingh,1987,4,136
Mymensingh,1987,5,258
Mymensingh,1987,6,379
Mymensingh,1987,7,403
Mymensingh,1987,8,512
Mymensingh,1987,9,385
Mymensingh,1987,10,95
Mymensingh,1987,11,17
Mymensingh,1987,12,1
Mymensingh,1988,1,0
Mymensingh,1988,2,45
Mymensingh,1988,3,115
Mymensingh,1988,4,94
Mymensingh,1988,5,734
Mymensingh,1988,6,587
Mymensingh,1988,7,586
Mymensingh,1988,8,411
Mymensingh,1988,9,309
Mymensingh,1988,10,195
Mymensingh,1988,11,120
Mymensingh,1988,12,13
Mymensingh,1989,1,6
Mymensingh,1989,2,17
Mymensingh,1989,3,2
Mymensingh,1989,4,23
Mymensingh,1989,5,267
Mymensingh,1989,6,340
Mymensingh,1989,7,752
Mymensingh,1989,8,171
Mymensingh,1989,9,406
Mymensingh,1989,10,284
Mymensingh,1989,11,0
Mymensingh,1989,12,6
Mymensingh,1990,1,0
Mymensingh,1990,2,83
Mymensingh,1990,3,67
Mymensingh,1990,4,116
Mymensingh,1990,5,390
Mymensingh,1990,6,529
Mymensingh,1990,7,477
Mymensingh,1990,8,237
Mymensingh,1990,9,319
Mymensingh,1990,10,213
Mymensingh,1990,11,7
Mymensingh,1990,12,1
Mymensingh,1991,1,2
Mymensingh,1991,2,15
Mymensingh,1991,3,44
Mymensingh,1991,4,77
Mymensingh,1991,5,679
Mymensingh,1991,6,603
Mymensingh,1991,7,322
Mymensingh,1991,8,238
Mymensingh,1991,9,735
Mymensingh,1991,10,520
Mymensingh,1991,11,0
Mymensingh,1991,12,77
Mymensingh,1992,1,6
Mymensingh,1992,2,36
Mymensingh,1992,3,0
Mymensingh,1992,4,20
Mymensingh,1992,5,156
Mymensingh,1992,6,270
Mymensingh,1992,7,380
Mymensingh,1992,8,155
Mymensingh,1992,9,318
Mymensingh,1992,10,241
Mymensingh,1992,11,1
Mymensingh,1992,12,1
Mymensingh,1993,1,69
Mymensingh,1993,2,13
Mymensingh,1993,3,44
Mymensingh,1993,4,183
Mymensingh,1993,5,350
Mymensingh,1993,6,811
Mymensingh,1993,7,512
Mymensingh,1993,8,478
Mymensingh,1993,9,524
Mymensingh,1993,10,229
Mymensingh,1993,11,0
Mymensingh,1993,12,0
Mymensingh,1994,1,8
Mymensingh,1994,2,59
Mymensingh,1994,3,123
Mymensingh,1994,4,77
Mymensingh,1994,5,202
Mymensingh,1994,6,251
Mymensingh,1994,7,227
Mymensingh,1994,8,323
Mymensingh,1994,9,202
Mymensingh,1994,10,132
Mymensingh,1994,11,0
Mymensingh,1994,12,0
Mymensingh,1995,1,10
Mymensingh,1995,2,19
Mymensingh,1995,3,29
Mymensingh,1995,4,81
Mymensingh,1995,5,285
Mymensingh,1995,6,565
Mymensingh,1995,7,682
Mymensingh,1995,8,528
Mymensingh,1995,9,230
Mymensingh,1995,10,115
Mymensingh,1995,11,101
Mymensingh,1995,12,0
Mymensingh,1996,1,0
Mymensingh,1996,2,14
Mymensingh,1996,3,18
Mymensingh,1996,4,42
Mymensingh,1996,5,171
Mymensingh,1996,6,210
Mymensingh,1996,7,291
Mymensingh,1996,8,276
Mymensingh,1996,9,307
Mymensingh,1996,10,291
Mymensingh,1996,11,0
Mymensingh,1996,12,0
Mymensingh,1997,1,1
Mymensingh,1997,2,12
Mymensingh,1997,3,31
Mymensingh,1997,4,172
Mymensingh,1997,5,131
Mymensingh,1997,6,396
Mymensingh,1997,7,523
Mymensingh,1997,8,417
Mymensingh,1997,9,485
Mymensingh,1997,10,8
Mymensingh,1997,11,11
Mymensingh,1997,12,21
Mymensingh,1998,1,9
Mymensingh,1998,2,11
Mymensingh,1998,3,68
Mymensingh,1998,4,161
Mymensingh,1998,5,299
Mymensingh,1998,6,176
Mymensingh,1998,7,755
Mymensingh,1998,8,517
Mymensingh,1998,9,270
Mymensingh,1998,10,50
Mymensingh,1998,11,31
Mymensingh,1998,12,0
Mymensingh,1999,1,0
Mymensingh,1999,2,0
Mymensingh,1999,3,1
Mymensingh,1999,4,108
Mymensingh,1999,5,415
Mymensingh,1999,6,211
Mymensingh,1999,7,401
Mymensingh,1999,8,349
Mymensingh,1999,9,175
Mymensingh,1999,10,513
Mymensingh,1999,11,1
Mymensingh,1999,12,0
Mymensingh,2000,1,18
Mymensingh,2000,2,20
Mymensingh,2000,3,74
Mymensingh,2000,4,318
Mymensingh,2000,5,462
Mymensingh,2000,6,463
Mymensingh,2000,7,150
Mymensingh,2000,8,257
Mymensingh,2000,9,385
Mymensingh,2000,10,170
Mymensingh,2000,11,0
Mymensingh,2000,12,0
Mymensingh,2001,1,0
Mymensingh,2001,2,11
Mymensingh,2001,3,16
Mymensingh,2001,4,156
Mymensingh,2001,5,358
Mymensingh,2001,6,408
Mymensingh,2001,7,183
Mymensingh,2001,8,227
Mymensingh,2001,9,356
Mymensingh,2001,10,222
Mymensingh,2001,11,11
Mymensingh,2001,12,0
Mymensingh,2002,1,6
Mymensingh,2002,2,0
Mymensingh,2002,3,41
Mymensingh,2002,4,259
Mymensingh,2002,5,389
Mymensingh,2002,6,606
Mymensingh,2002,7,440
Mymensingh,2002,8,204
Mymensingh,2002,9,255
Mymensingh,2002,10,145
Mymensingh,2002,11,87
Mymensingh,2002,12,0
Mymensingh,2003,1,0
Mymensingh,2003,2,27
Mymensingh,2003,3,87
Mymensingh,2003,4,130
Mymensingh,2003,5,267
Mymensingh,2003,6,420
Mymensingh,2003,7,213
Mymensingh,2003,8,124
Mymensingh,2003,9,190
Mymensingh,2003,10,345
Mymensingh,2003,11,0
Mymensingh,2003,12,10
Mymensingh,2004,1,6
Mymensingh,2004,2,2
Mymensingh,2004,3,13
Mymensingh,2004,4,244
Mymensingh,2004,5,87
Mymensingh,2004,6,392
Mymensingh,2004,7,753
Mymensingh,2004,8,241
Mymensingh,2004,9,250
Mymensingh,2004,10,487
Mymensingh,2004,11,0
Mymensingh,2004,12,18
Mymensingh,2005,1,3
Mymensingh,2005,2,27
Mymensingh,2005,3,77
Mymensingh,2005,4,142
Mymensingh,2005,5,495
Mymensingh,2005,6,255
Mymensingh,2005,7,405
Mymensingh,2005,8,514
Mymensingh,2005,9,360
Mymensingh,2005,10,394
Mymensingh,2005,11,0
Mymensingh,2005,12,0
Mymensingh,2006,1,0
Mymensingh,2006,2,0
Mymensingh,2006,3,2
Mymensingh,2006,4,153
Mymensingh,2006,5,379
Mymensingh,2006,6,371
Mymensingh,2006,7,274
Mymensingh,2006,8,339
Mymensingh,2006,9,420
Mymensingh,2006,10,23
Mymensingh,2006,11,0
Mymensingh,2006,12,0
Mymensingh,2007,1,0
Mymensingh,2007,2,55
Mymensingh,2007,3,18
Mymensingh,2007,4,208
Mymensingh,2007,5,123
Mymensingh,2007,6,849
Mymensingh,2007,7,726
Mymensingh,2007,8,368
Mymensingh,2007,9,149
Mymensingh,2007,10,219
Mymensingh,2007,11,67
Mymensingh,2007,12,0
Mymensingh,2008,1,30
Mymensingh,2008,2,5
Mymensingh,2008,3,96
Mymensingh,2008,4,25
Mymensingh,2008,5,280
Mymensingh,2008,6,675
Mymensingh,2008,7,473
Mymensingh,2008,8,354
Mymensingh,2008,9,131
Mymensingh,2008,10,170
Mymensingh,2008,11,0
Mymensingh,2008,12,0
Mymensingh,2009,1,0
Mymensingh,2009,2,0
Mymensingh,2009,3,17
Mymensingh,2009,4,54
Mymensingh,2009,5,411
Mymensingh,2009,6,130
Mymensingh,2009,7,431
Mymensingh,2009,8,359
Mymensingh,2009,9,231
Mymensingh,2009,10,29
Mymensingh,2009,11,0
Mymensingh,2009,12,0
Mymensingh,2010,1,0
Mymensingh,2010,2,4
Mymensingh,2010,3,16
Mymensingh,2010,4,123
Mymensingh,2010,5,337
Mymensingh,2010,6,384
Mymensingh,2010,7,458
Mymensingh,2010,8,368
Mymensingh,2010,9,211
Mymensingh,2010,10,148
Mymensingh,2010,11,4
Mymensingh,2010,12,42
Mymensingh,2011,1,1
Mymensingh,2011,2,12
Mymensingh,2011,3,32
Mymensingh,2011,4,80
Mymensingh,2011,5,239
Mymensingh,2011,6,449
Mymensingh,2011,7,333
Mymensingh,2011,8,741
Mymensingh,2011,9,242
Mymensingh,2011,10,18
Mymensingh,2011,11,0
Mymensingh,2011,12,0
Mymensingh,2012,1,18
Mymensingh,2012,2,0
Mymensingh,2012,3,1
Mymensingh,2012,4,202
Mymensingh,2012,5,85
Mymensingh,2012,6,241
Mymensingh,2012,7,409
Mymensingh,2012,8,238
Mymensingh,2012,9,221
Mymensingh,2012,10,45
Mymensingh,2012,11,19
Mymensingh,2012,12,0
Mymensingh,2013,1,0
Mymensingh,2013,2,18
Mymensingh,2013,3,21
Mymensingh,2013,4,69
Mymensingh,2013,5,308
Mymensingh,2013,6,267
Mymensingh,2013,7,318
Mymensingh,2013,8,343
Mymensingh,2013,9,132
Mymensingh,2013,10,263
Mymensingh,2013,11,0
Mymensingh,2013,12,0
Mymensingh,2014,1,0
Mymensingh,2014,2,42
Mymensingh,2014,3,24
Mymensingh,2014,4,78
Mymensingh,2014,5,160
Mymensingh,2014,6,342
Mymensingh,2014,7,303
Mymensingh,2014,8,559
Mymensingh,2014,9,410
Mymensingh,2014,10,16
Mymensingh,2014,11,0
Mymensingh,2014,12,0
Mymensingh,2015,1,15
Mymensingh,2015,2,19
Mymensingh,2015,3,1
Mymensingh,2015,4,203
Mymensingh,2015,5,212
Mymensingh,2015,6,502
Mymensingh,2015,7,329
Mymensingh,2015,8,413
Mymensingh,2015,9,308
Mymensingh,2015,10,78
Mymensingh,2015,11,4
Mymensingh,2015,12,0
Mymensingh,2016,1,19
Mymensingh,2016,2,8
Mymensingh,2016,3,47
Mymensingh,2016,4,111
Mymensingh,2016,5,326
Mymensingh,2016,6,391
Mymensingh,2016,7,518
Mymensingh,2016,8,106
Mymensingh,2016,9,409
Mymensingh,2016,10,32
Mymensingh,2016,11,1
Mymensingh,2016,12,0
Mymensingh,2017,1,0
Mymensingh,2017,2,0
Mymensingh,2017,3,164
Mymensingh,2017,4,319
Mymensingh,2017,5,316
Mymensingh,2017,6,530
Mymensingh,2017,7,368
Mymensingh,2017,8,436
Mymensingh,2017,9,309
Mymensingh,2017,10,341
Mymensingh,2017,11,25
Mymensingh,2017,12,34
